id,default_probability,recommended_plan,plan_success_probability
754109,0.9978689499457504,standart_yapilandirma,0.49786356
754114,0.929320641210322,standart_yapilandirma,0.49786356
754117,0.5380886151658009,standart_yapilandirma,0.49786356
754123,0.996896449962838,standart_yapilandirma,0.49786356
754127,0.5078302354596478,standart_yapilandirma,0.49786356
754129,0.8603366569728434,standart_yapilandirma,0.49786356
754130,0.5144259343882132,standart_yapilandirma,0.49786356
754132,0.8674162457682673,standart_yapilandirma,0.49786356
754143,0.5193541301596111,standart_yapilandirma,0.49786356
754145,0.5018195275816123,standart_yapilandirma,0.49786356
754146,0.6595020186289646,standart_yapilandirma,0.49786356
754149,0.9935419597331095,standart_yapilandirma,0.49786356
754151,0.8490582719055826,standart_yapilandirma,0.49786356
754155,0.9983620462187472,standart_yapilandirma,0.49786356
754157,0.954562835010364,standart_yapilandirma,0.49786356
754161,0.9993296565182432,standart_yapilandirma,0.49786356
754163,0.9946815012517158,standart_yapilandirma,0.49786356
754167,0.7802851607537831,standart_yapilandirma,0.49786356
754172,0.5442000988234016,standart_yapilandirma,0.49786356
754184,0.562513884767756,standart_yapilandirma,0.49786356
754191,0.7618624688345402,standart_yapilandirma,0.49786356
754194,0.5097696338885078,standart_yapilandirma,0.49786356
754202,0.9970857475589554,standart_yapilandirma,0.49786356
754203,0.9979268264760264,standart_yapilandirma,0.49786356
754205,0.6046965778545936,standart_yapilandirma,0.49786356
754209,0.7784487218666359,standart_yapilandirma,0.49786356
754210,0.9993720192400546,standart_yapilandirma,0.49786356
754223,0.7291650696917267,standart_yapilandirma,0.49786356
754224,0.9937241397212748,standart_yapilandirma,0.49786356
754233,0.5884986907097697,standart_yapilandirma,0.49786356
754234,0.5415624485029997,standart_yapilandirma,0.49786356
754240,0.9993083354534028,standart_yapilandirma,0.49786356
754244,0.7549169633136035,standart_yapilandirma,0.49786356
754249,0.5658180672265505,standart_yapilandirma,0.49786356
754251,0.9982060380737964,standart_yapilandirma,0.49786356
754252,0.8780420890232629,standart_yapilandirma,0.49786356
754256,0.5355548677789574,standart_yapilandirma,0.49786356
754259,0.8526574331916525,standart_yapilandirma,0.49786356
754261,0.6049411072163889,standart_yapilandirma,0.49786356
754266,0.9687073005174988,standart_yapilandirma,0.49786356
754278,0.8383871865646713,standart_yapilandirma,0.49786356
754279,0.953358534113926,standart_yapilandirma,0.49786356
754282,0.7420290507121139,standart_yapilandirma,0.49786356
754288,0.9933511864589518,standart_yapilandirma,0.49786356
754290,0.9851469134793224,standart_yapilandirma,0.49786356
754294,0.9682841857724452,standart_yapilandirma,0.49786356
754306,0.7173894037986112,standart_yapilandirma,0.49786356
754310,0.999606341031253,standart_yapilandirma,0.49786356
754333,0.6804885604461935,standart_yapilandirma,0.49786356
754335,0.9886450900820116,standart_yapilandirma,0.49786356
754340,0.8098935249638757,standart_yapilandirma,0.49786356
754341,0.9923156583793604,standart_yapilandirma,0.49786356
754350,0.9984694156661182,standart_yapilandirma,0.49786356
754353,0.9769144899783584,standart_yapilandirma,0.49786356
754355,0.8331950523179018,standart_yapilandirma,0.49786356
754358,0.6092771538913375,standart_yapilandirma,0.49786356
754360,0.7073832299467946,standart_yapilandirma,0.49786356
754363,0.5880987647344555,standart_yapilandirma,0.49786356
754369,0.987789094994538,standart_yapilandirma,0.49786356
754372,0.9961312011864344,standart_yapilandirma,0.49786356
754373,0.6318348689585749,standart_yapilandirma,0.49786356
754375,0.5080165881322438,standart_yapilandirma,0.49786356
754381,0.9986642126976376,standart_yapilandirma,0.49786356
754382,0.512794342656168,standart_yapilandirma,0.49786356
754384,0.9976286554403406,standart_yapilandirma,0.49786356
754389,0.9995238410906576,standart_yapilandirma,0.49786356
754391,0.7717223097216241,standart_yapilandirma,0.49786356
754396,0.6969692959419751,standart_yapilandirma,0.49786356
754399,0.5074555098635986,standart_yapilandirma,0.49786356
754401,0.8565179738621356,standart_yapilandirma,0.49786356
754403,0.9011806296719744,standart_yapilandirma,0.49786356
754404,0.6870530902778209,standart_yapilandirma,0.49786356
754406,0.5676297601268798,standart_yapilandirma,0.49786356
754408,0.9978468057491612,standart_yapilandirma,0.49786356
754409,0.7534562747819975,standart_yapilandirma,0.49786356
754411,0.9849158483386192,standart_yapilandirma,0.49786356
754418,0.8059944909647391,standart_yapilandirma,0.49786356
754430,0.9948666515028908,standart_yapilandirma,0.49786356
754439,0.9967624021376208,standart_yapilandirma,0.49786356
754440,0.7446434355425248,standart_yapilandirma,0.49786356
754448,0.6272533515160051,standart_yapilandirma,0.49786356
754449,0.9990985196151,standart_yapilandirma,0.49786356
754458,0.6724242846815404,standart_yapilandirma,0.49786356
754464,0.9994277971742084,standart_yapilandirma,0.49786356
754466,0.7445335776598039,standart_yapilandirma,0.49786356
754469,0.8343025711144805,standart_yapilandirma,0.49786356
754471,0.986636742853266,standart_yapilandirma,0.49786356
754472,0.766650041698822,standart_yapilandirma,0.49786356
754493,0.9557588067274112,standart_yapilandirma,0.49786356
754494,0.9984854091393448,standart_yapilandirma,0.49786356
754497,0.5242612238733872,standart_yapilandirma,0.49786356
754498,0.996171098484957,standart_yapilandirma,0.49786356
754504,0.6043898282746357,standart_yapilandirma,0.49786356
754506,0.999501497095182,standart_yapilandirma,0.49786356
754507,0.6063944192636076,standart_yapilandirma,0.49786356
754509,0.5944208266079657,standart_yapilandirma,0.49786356
754521,0.9986659313961812,standart_yapilandirma,0.49786356
754524,0.9051826705532476,standart_yapilandirma,0.49786356
754529,0.515980253276823,standart_yapilandirma,0.49786356
754531,0.9993639408652284,standart_yapilandirma,0.49786356
754536,0.997640604987525,standart_yapilandirma,0.49786356
754537,0.9875479641031476,standart_yapilandirma,0.49786356
754546,0.9908462123178268,standart_yapilandirma,0.49786356
754550,0.6791960967658255,standart_yapilandirma,0.49786356
754558,0.7960937039815696,standart_yapilandirma,0.49786356
754561,0.6016289748238258,standart_yapilandirma,0.49786356
754563,0.997729420332844,standart_yapilandirma,0.49786356
754564,0.5315968876495534,standart_yapilandirma,0.49786356
754573,0.5272406497121351,standart_yapilandirma,0.49786356
754574,0.9972266737167256,standart_yapilandirma,0.49786356
754576,0.954014567122406,standart_yapilandirma,0.49786356
754581,0.5499539725021553,standart_yapilandirma,0.49786356
754582,0.5658253865093725,standart_yapilandirma,0.49786356
754583,0.717275159237438,standart_yapilandirma,0.49786356
754592,0.8572604422135692,standart_yapilandirma,0.49786356
754596,0.9967753680241912,standart_yapilandirma,0.49786356
754603,0.5964015878852551,standart_yapilandirma,0.49786356
754605,0.6812052509642925,standart_yapilandirma,0.49786356
754611,0.650169869395249,standart_yapilandirma,0.49786356
754613,0.8348274687826448,standart_yapilandirma,0.49786356
754617,0.9913809024521668,standart_yapilandirma,0.49786356
754620,0.9907485632055176,standart_yapilandirma,0.49786356
754621,0.7829756201119848,standart_yapilandirma,0.49786356
754629,0.9932077897092524,standart_yapilandirma,0.49786356
754632,0.9987183145369218,standart_yapilandirma,0.49786356
754635,0.8378200337020838,standart_yapilandirma,0.49786356
754641,0.8393258002925843,standart_yapilandirma,0.49786356
754644,0.869347403632815,standart_yapilandirma,0.49786356
754647,0.7688401287204327,standart_yapilandirma,0.49786356
754651,0.9915528932998574,standart_yapilandirma,0.49786356
754654,0.9928448810261098,standart_yapilandirma,0.49786356
754658,0.5513554435300732,standart_yapilandirma,0.49786356
754662,0.5326135416338229,standart_yapilandirma,0.49786356
754666,0.996293449775274,standart_yapilandirma,0.49786356
754673,0.9985390368440764,standart_yapilandirma,0.49786356
754679,0.93871561162918,standart_yapilandirma,0.49786356
754686,0.5466261282884795,standart_yapilandirma,0.49786356
754691,0.7322890427950182,standart_yapilandirma,0.49786356
754694,0.9455812613028391,standart_yapilandirma,0.49786356
754697,0.9873553038434184,standart_yapilandirma,0.49786356
754700,0.9201877614344862,standart_yapilandirma,0.49786356
754702,0.5754097224383664,standart_yapilandirma,0.49786356
754707,0.8622334726827878,standart_yapilandirma,0.49786356
754709,0.7314294334216549,standart_yapilandirma,0.49786356
754711,0.8677940470479827,standart_yapilandirma,0.49786356
754721,0.6394747089647035,standart_yapilandirma,0.49786356
754722,0.6546507700286023,standart_yapilandirma,0.49786356
754723,0.9951463792680042,standart_yapilandirma,0.49786356
754725,0.5138116992284241,standart_yapilandirma,0.49786356
754727,0.5591804388463878,standart_yapilandirma,0.49786356
754730,0.9543749755572262,standart_yapilandirma,0.49786356
754732,0.8264426132577065,standart_yapilandirma,0.49786356
754737,0.7348310425879376,standart_yapilandirma,0.49786356
754752,0.5626000784626493,standart_yapilandirma,0.49786356
754766,0.99154183668517,standart_yapilandirma,0.49786356
754774,0.8106580615417903,standart_yapilandirma,0.49786356
754781,0.5951358589427775,standart_yapilandirma,0.49786356
754789,0.7192090987455275,standart_yapilandirma,0.49786356
754790,0.9937898447668756,standart_yapilandirma,0.49786356
754795,0.5257490477654352,standart_yapilandirma,0.49786356
754796,0.7756677196870231,standart_yapilandirma,0.49786356
754803,0.7730101373532039,standart_yapilandirma,0.49786356
754810,0.9981807357233226,standart_yapilandirma,0.49786356
754817,0.7826224423239982,standart_yapilandirma,0.49786356
754818,0.6659483415638999,standart_yapilandirma,0.49786356
754821,0.9993838883281506,standart_yapilandirma,0.49786356
754824,0.9729875018494072,standart_yapilandirma,0.49786356
754827,0.987192219261098,standart_yapilandirma,0.49786356
754833,0.744006504627073,standart_yapilandirma,0.49786356
754835,0.6703630180457909,standart_yapilandirma,0.49786356
754836,0.9986100676293812,standart_yapilandirma,0.49786356
754839,0.9945626156910076,standart_yapilandirma,0.49786356
754840,0.6997320250116823,standart_yapilandirma,0.49786356
754843,0.5520494002185221,standart_yapilandirma,0.49786356
754846,0.5218576824651119,standart_yapilandirma,0.49786356
754857,0.994456430406193,standart_yapilandirma,0.49786356
754860,0.9927862121057176,standart_yapilandirma,0.49786356
754865,0.5867084150838247,standart_yapilandirma,0.49786356
754867,0.772043035785909,standart_yapilandirma,0.49786356
754873,0.6537952485036069,standart_yapilandirma,0.49786356
754876,0.6824342019677188,standart_yapilandirma,0.49786356
754882,0.6934385488017609,standart_yapilandirma,0.49786356
754883,0.5371985414085129,standart_yapilandirma,0.49786356
754884,0.9988498747328364,standart_yapilandirma,0.49786356
754892,0.947683476314548,standart_yapilandirma,0.49786356
754894,0.9589389936459944,standart_yapilandirma,0.49786356
754899,0.6173429219581497,standart_yapilandirma,0.49786356
754918,0.525593050847186,standart_yapilandirma,0.49786356
754919,0.995736328595094,standart_yapilandirma,0.49786356
754922,0.9991657502171484,standart_yapilandirma,0.49786356
754924,0.5970818838219618,standart_yapilandirma,0.49786356
754928,0.9171090065367612,standart_yapilandirma,0.49786356
754932,0.9644354354954288,standart_yapilandirma,0.49786356
754939,0.9927809918841882,standart_yapilandirma,0.49786356
754951,0.784240059905885,standart_yapilandirma,0.49786356
754952,0.9636050562654256,standart_yapilandirma,0.49786356
754953,0.8428856334366686,standart_yapilandirma,0.49786356
754954,0.7959398037101852,standart_yapilandirma,0.49786356
754959,0.5774706691775751,standart_yapilandirma,0.49786356
754964,0.8330951704311558,standart_yapilandirma,0.49786356
754965,0.8607421171833427,standart_yapilandirma,0.49786356
754966,0.5211371875019797,standart_yapilandirma,0.49786356
754973,0.982958458850966,standart_yapilandirma,0.49786356
754974,0.7283451947266466,standart_yapilandirma,0.49786356
754976,0.9984762318847008,standart_yapilandirma,0.49786356
754977,0.6315692247160607,standart_yapilandirma,0.49786356
754988,0.6346842900942822,standart_yapilandirma,0.49786356
754993,0.995568942913072,standart_yapilandirma,0.49786356
755003,0.6692700380532963,standart_yapilandirma,0.49786356
755005,0.9703056352656872,standart_yapilandirma,0.49786356
755009,0.6773635969405433,standart_yapilandirma,0.49786356
755015,0.9887217487895096,standart_yapilandirma,0.49786356
755026,0.9954658414290262,standart_yapilandirma,0.49786356
755029,0.515925991322006,standart_yapilandirma,0.49786356
755039,0.994981511288732,standart_yapilandirma,0.49786356
755040,0.5248356059711052,standart_yapilandirma,0.49786356
755041,0.975132376869763,standart_yapilandirma,0.49786356
755045,0.6024870787240072,standart_yapilandirma,0.49786356
755049,0.9993483780462238,standart_yapilandirma,0.49786356
755067,0.9996382825234138,standart_yapilandirma,0.49786356
755076,0.5852683761461737,standart_yapilandirma,0.49786356
755090,0.50689583692765,standart_yapilandirma,0.49786356
755096,0.994503112578129,standart_yapilandirma,0.49786356
755100,0.8905018111086704,standart_yapilandirma,0.49786356
755103,0.5934862099736546,standart_yapilandirma,0.49786356
755112,0.6859868234285289,standart_yapilandirma,0.49786356
755117,0.7660356644119632,standart_yapilandirma,0.49786356
755120,0.7377973044458284,standart_yapilandirma,0.49786356
755124,0.544706554087049,standart_yapilandirma,0.49786356
755127,0.990123518025506,standart_yapilandirma,0.49786356
755141,0.8817500526918447,standart_yapilandirma,0.49786356
755151,0.9991660173750334,standart_yapilandirma,0.49786356
755164,0.5080998616188863,standart_yapilandirma,0.49786356
755166,0.8015078761618194,standart_yapilandirma,0.49786356
755173,0.9969807444705432,standart_yapilandirma,0.49786356
755176,0.5478507353023427,standart_yapilandirma,0.49786356
755177,0.9824525137906562,standart_yapilandirma,0.49786356
755178,0.9992773229316594,standart_yapilandirma,0.49786356
755179,0.6399511725788877,standart_yapilandirma,0.49786356
755180,0.9977842985815673,standart_yapilandirma,0.49786356
755192,0.5828310552592495,standart_yapilandirma,0.49786356
755197,0.9996049990409168,standart_yapilandirma,0.49786356
755199,0.999043208869172,standart_yapilandirma,0.49786356
755204,0.7673389641142665,standart_yapilandirma,0.49786356
755205,0.8619090038785688,standart_yapilandirma,0.49786356
755209,0.9969496815600278,standart_yapilandirma,0.49786356
755210,0.9994545342456176,standart_yapilandirma,0.49786356
755212,0.9979323889012286,standart_yapilandirma,0.49786356
755215,0.6815155890381909,standart_yapilandirma,0.49786356
755220,0.5129785863988089,standart_yapilandirma,0.49786356
755224,0.9958762236010746,standart_yapilandirma,0.49786356
755226,0.9707582020162128,standart_yapilandirma,0.49786356
755227,0.7285645746888172,standart_yapilandirma,0.49786356
755232,0.9992191117301208,standart_yapilandirma,0.49786356
755247,0.587082186013214,standart_yapilandirma,0.49786356
755258,0.998958910273488,standart_yapilandirma,0.49786356
755267,0.6791205474676769,standart_yapilandirma,0.49786356
755268,0.5516072979636886,standart_yapilandirma,0.49786356
755272,0.9667352895538128,standart_yapilandirma,0.49786356
755274,0.993307103842796,standart_yapilandirma,0.49786356
755277,0.984601444823437,standart_yapilandirma,0.49786356
755281,0.9990415791927036,standart_yapilandirma,0.49786356
755286,0.9996227415582228,standart_yapilandirma,0.49786356
755292,0.9960474280509948,standart_yapilandirma,0.49786356
755294,0.761345143456883,standart_yapilandirma,0.49786356
755298,0.999180231427546,standart_yapilandirma,0.49786356
755305,0.5707815814393808,standart_yapilandirma,0.49786356
755313,0.987250956952248,standart_yapilandirma,0.49786356
755315,0.6569114211081601,standart_yapilandirma,0.49786356
755322,0.9928099533274404,standart_yapilandirma,0.49786356
755324,0.8603700789012328,standart_yapilandirma,0.49786356
755325,0.99189661760524,standart_yapilandirma,0.49786356
755344,0.9626666441713108,standart_yapilandirma,0.49786356
755348,0.6305060589263001,standart_yapilandirma,0.49786356
755353,0.9979707120540268,standart_yapilandirma,0.49786356
755354,0.5075467062284355,standart_yapilandirma,0.49786356
755356,0.8808460318839922,standart_yapilandirma,0.49786356
755359,0.6703615718006612,standart_yapilandirma,0.49786356
755364,0.8168567396646176,standart_yapilandirma,0.49786356
755369,0.9981685788657316,standart_yapilandirma,0.49786356
755370,0.6122523475176473,standart_yapilandirma,0.49786356
755376,0.6369570086295343,standart_yapilandirma,0.49786356
755378,0.6398152101189035,standart_yapilandirma,0.49786356
755379,0.5341015614205642,standart_yapilandirma,0.49786356
755389,0.8182395918856171,standart_yapilandirma,0.49786356
755393,0.9924783265191186,standart_yapilandirma,0.49786356
755396,0.752577452583843,standart_yapilandirma,0.49786356
755398,0.8438322869645859,standart_yapilandirma,0.49786356
755402,0.5582336482492112,standart_yapilandirma,0.49786356
755407,0.8661645304983041,standart_yapilandirma,0.49786356
755409,0.846066584359572,standart_yapilandirma,0.49786356
755411,0.907450548301854,standart_yapilandirma,0.49786356
755418,0.8750973719710267,standart_yapilandirma,0.49786356
755422,0.5292850795465245,standart_yapilandirma,0.49786356
755430,0.9925220717527644,standart_yapilandirma,0.49786356
755440,0.8061069998182424,standart_yapilandirma,0.49786356
755441,0.616856439481636,standart_yapilandirma,0.49786356
755453,0.997734393790831,standart_yapilandirma,0.49786356
755457,0.7202254696311586,standart_yapilandirma,0.49786356
755460,0.997870136104787,standart_yapilandirma,0.49786356
755462,0.6768303663327995,standart_yapilandirma,0.49786356
755464,0.7512240704177844,standart_yapilandirma,0.49786356
755465,0.7432747044828413,standart_yapilandirma,0.49786356
755466,0.6050280743857812,standart_yapilandirma,0.49786356
755470,0.9889968063134018,standart_yapilandirma,0.49786356
755475,0.5415696441187621,standart_yapilandirma,0.49786356
755478,0.9966870098786852,standart_yapilandirma,0.49786356
755496,0.952300764966022,standart_yapilandirma,0.49786356
755498,0.9929051716698656,standart_yapilandirma,0.49786356
755499,0.9949687009488664,standart_yapilandirma,0.49786356
755501,0.533057712305657,standart_yapilandirma,0.49786356
755505,0.9928807014715788,standart_yapilandirma,0.49786356
755512,0.7940872722340052,standart_yapilandirma,0.49786356
755514,0.998783466069278,standart_yapilandirma,0.49786356
755522,0.8402794915650269,standart_yapilandirma,0.49786356
755525,0.9989888200981076,standart_yapilandirma,0.49786356
755532,0.5734944862329856,standart_yapilandirma,0.49786356
755539,0.7353781399838658,standart_yapilandirma,0.49786356
755541,0.99316162041066,standart_yapilandirma,0.49786356
755547,0.9994587205823297,standart_yapilandirma,0.49786356
755548,0.688562157387131,standart_yapilandirma,0.49786356
755553,0.5533621474592048,standart_yapilandirma,0.49786356
755555,0.9535766833494046,standart_yapilandirma,0.49786356
755561,0.5932963856295915,standart_yapilandirma,0.49786356
755562,0.996378198462498,standart_yapilandirma,0.49786356
755567,0.5643391101025668,standart_yapilandirma,0.49786356
755570,0.9996542660934424,standart_yapilandirma,0.49786356
755580,0.996367982157888,standart_yapilandirma,0.49786356
755582,0.9645764558993378,standart_yapilandirma,0.49786356
755586,0.5849505084330129,standart_yapilandirma,0.49786356
755587,0.9071811480531048,standart_yapilandirma,0.49786356
755588,0.977577077525324,standart_yapilandirma,0.49786356
755589,0.7571653728802952,standart_yapilandirma,0.49786356
755591,0.6048764585211719,standart_yapilandirma,0.49786356
755596,0.9988594549259622,standart_yapilandirma,0.49786356
755598,0.990459446131548,standart_yapilandirma,0.49786356
755605,0.7391138234640569,standart_yapilandirma,0.49786356
755610,0.5529129234318506,standart_yapilandirma,0.49786356
755620,0.996198849158502,standart_yapilandirma,0.49786356
755624,0.6924137438773723,standart_yapilandirma,0.49786356
755637,0.9973297300318992,standart_yapilandirma,0.49786356
755643,0.6112701715107057,standart_yapilandirma,0.49786356
755646,0.9997528652244094,standart_yapilandirma,0.49786356
755651,0.5830638815167279,standart_yapilandirma,0.49786356
755654,0.9868872692098568,standart_yapilandirma,0.49786356
755656,0.9013548600744908,standart_yapilandirma,0.49786356
755660,0.7280047149274536,standart_yapilandirma,0.49786356
755661,0.6415219429633001,standart_yapilandirma,0.49786356
755664,0.5033885963521498,standart_yapilandirma,0.49786356
755670,0.9955285533738462,standart_yapilandirma,0.49786356
755671,0.9994697789078404,standart_yapilandirma,0.49786356
755674,0.8923758606908383,standart_yapilandirma,0.49786356
755676,0.5151575098637733,standart_yapilandirma,0.49786356
755679,0.8348032358079621,standart_yapilandirma,0.49786356
755685,0.8166171809392706,standart_yapilandirma,0.49786356
755688,0.7960870637912243,standart_yapilandirma,0.49786356
755692,0.6850764595226218,standart_yapilandirma,0.49786356
755699,0.9994770100282672,standart_yapilandirma,0.49786356
755701,0.772951164604659,standart_yapilandirma,0.49786356
755710,0.7133822594762504,standart_yapilandirma,0.49786356
755713,0.7164687649264041,standart_yapilandirma,0.49786356
755714,0.999038725909639,standart_yapilandirma,0.49786356
755715,0.6980981658916714,standart_yapilandirma,0.49786356
755718,0.9975682615979076,standart_yapilandirma,0.49786356
755725,0.6967614593773586,standart_yapilandirma,0.49786356
755728,0.951508176389302,standart_yapilandirma,0.49786356
755731,0.9977107502252214,standart_yapilandirma,0.49786356
755732,0.8264454693355244,standart_yapilandirma,0.49786356
755733,0.6204836075961234,standart_yapilandirma,0.49786356
755735,0.5058005119942667,standart_yapilandirma,0.49786356
755740,0.9995369297442376,standart_yapilandirma,0.49786356
755744,0.6445042478294096,standart_yapilandirma,0.49786356
755747,0.5773387574567128,standart_yapilandirma,0.49786356
755748,0.998402708835483,standart_yapilandirma,0.49786356
755754,0.6766638006920876,standart_yapilandirma,0.49786356
755755,0.987463678310324,standart_yapilandirma,0.49786356
755758,0.5170511530047928,standart_yapilandirma,0.49786356
755763,0.5299560470528328,standart_yapilandirma,0.49786356
755765,0.621515988149127,standart_yapilandirma,0.49786356
755779,0.998731879329122,standart_yapilandirma,0.49786356
755785,0.5514627710077646,standart_yapilandirma,0.49786356
755787,0.9982678756342638,standart_yapilandirma,0.49786356
755789,0.5687033177387102,standart_yapilandirma,0.49786356
755790,0.6559255363060705,standart_yapilandirma,0.49786356
755793,0.7902344685758474,standart_yapilandirma,0.49786356
755805,0.8732243845324525,standart_yapilandirma,0.49786356
755810,0.996626918316154,standart_yapilandirma,0.49786356
755812,0.6209583281980366,standart_yapilandirma,0.49786356
755813,0.5418971644606682,standart_yapilandirma,0.49786356
755814,0.6571167399440204,standart_yapilandirma,0.49786356
755818,0.7395918706870543,standart_yapilandirma,0.49786356
755823,0.6197239772773211,standart_yapilandirma,0.49786356
755827,0.7539356967954134,standart_yapilandirma,0.49786356
755832,0.5520954741411848,standart_yapilandirma,0.49786356
755836,0.9906686935128016,standart_yapilandirma,0.49786356
755838,0.6115938814625923,standart_yapilandirma,0.49786356
755842,0.9957980549657384,standart_yapilandirma,0.49786356
755849,0.9577629446761962,standart_yapilandirma,0.49786356
755858,0.721271135486511,standart_yapilandirma,0.49786356
755859,0.969392570803035,standart_yapilandirma,0.49786356
755863,0.8956211326287402,standart_yapilandirma,0.49786356
755865,0.855003431817654,standart_yapilandirma,0.49786356
755866,0.660630159429477,standart_yapilandirma,0.49786356
755877,0.6143360922999455,standart_yapilandirma,0.49786356
755892,0.7335249357519398,standart_yapilandirma,0.49786356
755895,0.5154715099337669,standart_yapilandirma,0.49786356
755900,0.99942725693782,standart_yapilandirma,0.49786356
755902,0.7972010033282888,standart_yapilandirma,0.49786356
755904,0.761865882561112,standart_yapilandirma,0.49786356
755905,0.9904158312277114,standart_yapilandirma,0.49786356
755908,0.5496801808666498,standart_yapilandirma,0.49786356
755909,0.9329894359411424,standart_yapilandirma,0.49786356
755912,0.9971225296360626,standart_yapilandirma,0.49786356
755915,0.9930147919579276,standart_yapilandirma,0.49786356
755917,0.9993522803561832,standart_yapilandirma,0.49786356
755920,0.6376525973355105,standart_yapilandirma,0.49786356
755921,0.8214158026545687,standart_yapilandirma,0.49786356
755922,0.9768072735263932,standart_yapilandirma,0.49786356
755923,0.9959571243841482,standart_yapilandirma,0.49786356
755925,0.9982812668286324,standart_yapilandirma,0.49786356
755926,0.6813960003189523,standart_yapilandirma,0.49786356
755930,0.6375076797731514,standart_yapilandirma,0.49786356
755932,0.9991654225643516,standart_yapilandirma,0.49786356
755940,0.6256750835436786,standart_yapilandirma,0.49786356
755941,0.9963954443998866,standart_yapilandirma,0.49786356
755946,0.9958134789518036,standart_yapilandirma,0.49786356
755955,0.8085061418509827,standart_yapilandirma,0.49786356
755956,0.5166826398137314,standart_yapilandirma,0.49786356
755961,0.562911661755739,standart_yapilandirma,0.49786356
755966,0.9945786853023793,standart_yapilandirma,0.49786356
755974,0.711188872866165,standart_yapilandirma,0.49786356
755983,0.823348869122388,standart_yapilandirma,0.49786356
755991,0.5067809405071991,standart_yapilandirma,0.49786356
755993,0.9935600885976016,standart_yapilandirma,0.49786356
755997,0.6627266039944412,standart_yapilandirma,0.49786356
756001,0.9957544315382374,standart_yapilandirma,0.49786356
756009,0.5474065891047688,standart_yapilandirma,0.49786356
756015,0.9978435680749363,standart_yapilandirma,0.49786356
756016,0.7090278892105009,standart_yapilandirma,0.49786356
756021,0.6263583676664903,standart_yapilandirma,0.49786356
756023,0.9990972699702318,standart_yapilandirma,0.49786356
756024,0.9983131256785724,standart_yapilandirma,0.49786356
756027,0.7713797000387886,standart_yapilandirma,0.49786356
756037,0.511104477924556,standart_yapilandirma,0.49786356
756038,0.9957635721497836,standart_yapilandirma,0.49786356
756044,0.995254126630066,standart_yapilandirma,0.49786356
756054,0.9971840072567064,standart_yapilandirma,0.49786356
756057,0.8267464697263072,standart_yapilandirma,0.49786356
756059,0.9993443582931408,standart_yapilandirma,0.49786356
756068,0.5151367961694896,standart_yapilandirma,0.49786356
756069,0.9974556818734256,standart_yapilandirma,0.49786356
756070,0.732833074614871,standart_yapilandirma,0.49786356
756072,0.9977362862457873,standart_yapilandirma,0.49786356
756077,0.504199930066437,standart_yapilandirma,0.49786356
756083,0.9528636492398476,standart_yapilandirma,0.49786356
756089,0.9983068563774292,standart_yapilandirma,0.49786356
756094,0.9937950323046858,standart_yapilandirma,0.49786356
756099,0.9497193880337542,standart_yapilandirma,0.49786356
756111,0.7790922902264985,standart_yapilandirma,0.49786356
756115,0.597054845490202,standart_yapilandirma,0.49786356
756117,0.9856029916516345,standart_yapilandirma,0.49786356
756119,0.6531267006453038,standart_yapilandirma,0.49786356
756120,0.9996273211386724,standart_yapilandirma,0.49786356
756122,0.6964033391763561,standart_yapilandirma,0.49786356
756125,0.9538622978116972,standart_yapilandirma,0.49786356
756130,0.9935700900241244,standart_yapilandirma,0.49786356
756131,0.9991077454848936,standart_yapilandirma,0.49786356
756132,0.7666299463647106,standart_yapilandirma,0.49786356
756134,0.874107907010035,standart_yapilandirma,0.49786356
756135,0.9881994535806944,standart_yapilandirma,0.49786356
756137,0.7194004575144375,standart_yapilandirma,0.49786356
756143,0.9225576032928716,standart_yapilandirma,0.49786356
756146,0.9976847503826396,standart_yapilandirma,0.49786356
756152,0.9981406556137764,standart_yapilandirma,0.49786356
756154,0.7589814030287119,standart_yapilandirma,0.49786356
756161,0.9851044514971304,standart_yapilandirma,0.49786356
756168,0.9994959607140456,standart_yapilandirma,0.49786356
756169,0.9962560790853294,standart_yapilandirma,0.49786356
756170,0.5443379546147611,standart_yapilandirma,0.49786356
756172,0.996311570289636,standart_yapilandirma,0.49786356
756178,0.9992034772279342,standart_yapilandirma,0.49786356
756179,0.5002231436433333,standart_yapilandirma,0.49786356
756180,0.7360638065497076,standart_yapilandirma,0.49786356
756185,0.9944321368132002,standart_yapilandirma,0.49786356
756188,0.9052776003995646,standart_yapilandirma,0.49786356
756196,0.9604402732464536,standart_yapilandirma,0.49786356
756201,0.9980644086458884,standart_yapilandirma,0.49786356
756209,0.830946877296171,standart_yapilandirma,0.49786356
756210,0.6348703432562901,standart_yapilandirma,0.49786356
756212,0.5938099877647385,standart_yapilandirma,0.49786356
756216,0.5274700025305096,standart_yapilandirma,0.49786356
756221,0.6122275465054998,standart_yapilandirma,0.49786356
756224,0.5497018010307392,standart_yapilandirma,0.49786356
756227,0.9994545182911726,standart_yapilandirma,0.49786356
756230,0.8599049788987247,standart_yapilandirma,0.49786356
756238,0.772332372405075,standart_yapilandirma,0.49786356
756242,0.5119693922760356,standart_yapilandirma,0.49786356
756243,0.9470980245665346,standart_yapilandirma,0.49786356
756247,0.5786635741527018,standart_yapilandirma,0.49786356
756251,0.6943109375796531,standart_yapilandirma,0.49786356
756255,0.8147544870809196,standart_yapilandirma,0.49786356
756257,0.7765768835977866,standart_yapilandirma,0.49786356
